district,year,month,date,ndvi,ndwi,ndbi,sensor,cloud_cover_pct,data_source,notes
Sivaganga,2005,11,2005-11-15,0.584,0.407,0.019,Landsat-8 OLI,13.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2005,12,2005-12-15,0.52,0.343,0.084,Sentinel-2A MSI,10.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,1,2011-01-15,0.473,0.0,0.045,Landsat-5 TM,7.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,2,2011-02-15,0.473,-0.37,0.298,Sentinel-2B MSI,8.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,3,2011-03-15,0.301,-0.129,0.171,Landsat-5 TM,2.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,4,2011-04-15,0.276,0.142,-0.093,Landsat-7 ETM+,6.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,5,2011-05-15,0.228,-0.038,-0.172,Sentinel-2A MSI,1.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,6,2011-06-15,0.568,0.21,0.242,Sentinel-2B MSI,2.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,7,2011-07-15,0.569,-0.075,0.075,Landsat-7 ETM+,13.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,8,2011-08-15,0.459,0.254,0.141,Landsat-7 ETM+,10.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,9,2011-09-15,0.448,0.115,-0.05,Sentinel-2B MSI,10.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,10,2011-10-15,0.716,0.228,-0.162,Sentinel-2B MSI,5.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,11,2011-11-15,0.545,0.196,0.113,Landsat-7 ETM+,2.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2011,12,2011-12-15,0.406,-0.164,-0.081,Sentinel-2A MSI,4.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,1,2015-01-15,0.426,0.272,-0.248,Landsat-8 OLI,0.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,2,2015-02-15,0.449,0.165,0.084,Sentinel-2A MSI,3.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,3,2015-03-15,0.265,-0.113,-0.206,Sentinel-2B MSI,0.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,4,2015-04-15,0.304,0.04,0.201,Landsat-7 ETM+,0.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,5,2015-05-15,0.195,-0.374,0.22,Sentinel-2B MSI,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,6,2015-06-15,0.582,-0.166,-0.021,Landsat-7 ETM+,2.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,7,2015-07-15,0.551,0.29,0.065,Sentinel-2B MSI,2.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,8,2015-08-15,0.594,0.452,-0.199,Landsat-8 OLI,4.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,9,2015-09-15,0.751,0.331,0.214,Landsat-5 TM,4.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,10,2015-10-15,0.51,-0.008,0.04,Sentinel-2B MSI,3.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,11,2015-11-15,0.348,0.2,0.289,Sentinel-2B MSI,14.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Sivaganga,2015,12,2015-12-15,0.466,0.454,0.292,Landsat-8 OLI,6.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Sivaganga, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,1,2005-01-15,0.496,0.003,0.093,Landsat-7 ETM+,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,2,2005-02-15,0.472,-0.052,0.194,Sentinel-2B MSI,3.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,3,2005-03-15,0.177,-0.317,0.006,Landsat-5 TM,11.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,4,2005-04-15,0.203,-0.11,-0.225,Landsat-8 OLI,8.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,5,2005-05-15,0.229,-0.259,-0.095,Landsat-5 TM,4.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,6,2005-06-15,0.584,-0.196,0.127,Landsat-8 OLI,5.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,7,2005-07-15,0.667,0.382,-0.143,Landsat-8 OLI,13.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,8,2005-08-15,0.591,-0.175,-0.175,Landsat-7 ETM+,9.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,9,2005-09-15,0.721,0.035,0.181,Sentinel-2A MSI,13.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,10,2005-10-15,0.469,0.195,0.123,Sentinel-2B MSI,8.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,11,2005-11-15,0.41,0.36,0.238,Landsat-8 OLI,1.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2005,12,2005-12-15,0.414,0.037,-0.044,Sentinel-2B MSI,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,1,2011-01-15,0.453,0.017,0.226,Landsat-8 OLI,10.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,2,2011-02-15,0.366,-0.11,0.023,Landsat-7 ETM+,5.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,3,2011-03-15,0.296,-0.032,-0.154,Landsat-8 OLI,11.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,4,2011-04-15,0.347,-0.089,-0.236,Sentinel-2A MSI,13.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,5,2011-05-15,0.165,-0.062,0.231,Landsat-8 OLI,11.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,6,2011-06-15,0.53,0.375,0.266,Landsat-7 ETM+,3.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,7,2011-07-15,0.45,0.405,-0.186,Landsat-8 OLI,14.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,8,2011-08-15,0.666,-0.139,0.007,Landsat-5 TM,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,9,2011-09-15,0.704,-0.184,0.167,Landsat-7 ETM+,4.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,10,2011-10-15,0.485,0.023,-0.007,Landsat-5 TM,4.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,11,2011-11-15,0.343,0.471,0.058,Landsat-5 TM,3.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2011,12,2011-12-15,0.402,-0.101,0.137,Landsat-8 OLI,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,1,2015-01-15,0.365,0.225,0.047,Landsat-5 TM,2.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,2,2015-02-15,0.462,-0.326,-0.22,Sentinel-2A MSI,5.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,3,2015-03-15,0.33,0.041,0.13,Sentinel-2A MSI,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,4,2015-04-15,0.244,0.099,0.119,Sentinel-2B MSI,1.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,5,2015-05-15,0.361,-0.003,-0.199,Sentinel-2A MSI,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,6,2015-06-15,0.558,0.337,0.009,Landsat-7 ETM+,2.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,7,2015-07-15,0.695,0.054,-0.149,Landsat-8 OLI,11.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,8,2015-08-15,0.71,-0.179,0.011,Landsat-8 OLI,7.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,9,2015-09-15,0.682,0.044,0.066,Sentinel-2B MSI,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,10,2015-10-15,0.725,0.028,0.107,Landsat-8 OLI,8.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,11,2015-11-15,0.422,0.235,0.051,Sentinel-2A MSI,5.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Tenkasi,2015,12,2015-12-15,0.45,0.214,0.181,Sentinel-2A MSI,8.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tenkasi, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,1,2005-01-15,0.438,-0.279,0.118,Sentinel-2B MSI,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,2,2005-02-15,0.382,-0.172,-0.196,Sentinel-2A MSI,2.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,3,2005-03-15,0.298,-0.324,0.198,Sentinel-2A MSI,4.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,4,2005-04-15,0.235,-0.248,-0.174,Sentinel-2B MSI,13.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,5,2005-05-15,0.227,-0.297,-0.168,Sentinel-2B MSI,4.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,6,2005-06-15,0.629,-0.056,0.233,Landsat-8 OLI,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,7,2005-07-15,0.704,0.46,-0.011,Landsat-8 OLI,14.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,8,2005-08-15,0.636,0.157,0.216,Landsat-8 OLI,0.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,9,2005-09-15,0.767,-0.199,0.058,Landsat-8 OLI,1.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,10,2005-10-15,0.488,0.102,0.075,Landsat-8 OLI,10.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,11,2005-11-15,0.425,-0.052,-0.155,Landsat-7 ETM+,2.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2005,12,2005-12-15,0.469,0.388,-0.165,Landsat-7 ETM+,2.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,1,2011-01-15,0.316,0.105,0.018,Sentinel-2A MSI,14.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,2,2011-02-15,0.341,0.164,0.223,Sentinel-2B MSI,14.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,3,2011-03-15,0.27,-0.103,0.201,Sentinel-2A MSI,5.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,4,2011-04-15,0.198,0.005,0.216,Landsat-7 ETM+,10.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,5,2011-05-15,0.247,0.003,-0.232,Landsat-5 TM,8.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,6,2011-06-15,0.623,0.137,0.13,Landsat-7 ETM+,11.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,7,2011-07-15,0.644,0.325,-0.096,Sentinel-2B MSI,1.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,8,2011-08-15,0.676,0.131,0.158,Landsat-5 TM,10.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,9,2011-09-15,0.62,0.229,0.247,Sentinel-2B MSI,11.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,10,2011-10-15,0.592,0.128,0.154,Sentinel-2A MSI,5.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,11,2011-11-15,0.525,-0.083,0.132,Sentinel-2B MSI,11.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2011,12,2011-12-15,0.502,-0.157,0.01,Landsat-7 ETM+,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,1,2015-01-15,0.46,0.116,-0.235,Sentinel-2A MSI,1.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,2,2015-02-15,0.486,-0.206,-0.177,Landsat-8 OLI,4.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,3,2015-03-15,0.226,0.023,0.251,Landsat-7 ETM+,9.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,4,2015-04-15,0.191,0.148,-0.12,Landsat-7 ETM+,12.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,5,2015-05-15,0.307,-0.341,-0.17,Landsat-7 ETM+,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,6,2015-06-15,0.667,0.068,0.113,Landsat-7 ETM+,3.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,7,2015-07-15,0.655,0.25,0.166,Landsat-5 TM,0.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,8,2015-08-15,0.587,0.133,0.272,Sentinel-2B MSI,3.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,9,2015-09-15,0.644,-0.016,0.042,Sentinel-2A MSI,0.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,10,2015-10-15,0.723,0.275,0.279,Landsat-5 TM,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,11,2015-11-15,0.442,0.391,0.086,Landsat-8 OLI,5.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Thanjavur,2015,12,2015-12-15,0.363,0.258,-0.035,Landsat-7 ETM+,11.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Thanjavur, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,1,2005-01-15,0.437,-0.164,0.13,Landsat-7 ETM+,4.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,2,2005-02-15,0.303,-0.352,-0.024,Sentinel-2B MSI,1.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,3,2005-03-15,0.211,-0.202,-0.144,Landsat-5 TM,9.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,4,2005-04-15,0.171,0.226,-0.131,Sentinel-2B MSI,9.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,5,2005-05-15,0.254,0.2,-0.179,Sentinel-2B MSI,12.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,6,2005-06-15,0.467,-0.071,-0.088,Landsat-5 TM,9.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,7,2005-07-15,0.704,0.099,0.247,Landsat-8 OLI,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,8,2005-08-15,0.662,-0.156,-0.036,Landsat-5 TM,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,9,2005-09-15,0.662,-0.151,0.289,Landsat-7 ETM+,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,10,2005-10-15,0.503,-0.099,0.173,Landsat-7 ETM+,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,11,2005-11-15,0.365,-0.019,-0.231,Landsat-5 TM,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Theni,2005,12,2005-12-15,0.395,0.428,-0.168,Landsat-5 TM,14.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,1,2011-01-15,0.46,0.09,0.248,Sentinel-2B MSI,0.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,2,2011-02-15,0.519,-0.065,-0.028,Landsat-5 TM,8.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,3,2011-03-15,0.196,0.173,0.015,Sentinel-2B MSI,8.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,4,2011-04-15,0.332,-0.188,-0.22,Landsat-5 TM,5.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,5,2011-05-15,0.305,0.189,0.168,Landsat-8 OLI,9.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,6,2011-06-15,0.457,0.069,-0.145,Sentinel-2A MSI,13.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,7,2011-07-15,0.625,-0.141,0.098,Landsat-7 ETM+,2.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,8,2011-08-15,0.53,0.215,0.019,Landsat-5 TM,11.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,9,2011-09-15,0.643,0.475,0.196,Landsat-5 TM,0.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,10,2011-10-15,0.496,-0.17,-0.185,Sentinel-2B MSI,6.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,11,2011-11-15,0.523,-0.096,0.069,Landsat-5 TM,0.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Theni,2011,12,2011-12-15,0.394,0.13,0.255,Landsat-5 TM,3.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Theni,2015,1,2015-01-15,0.431,0.043,0.248,Landsat-5 TM,6.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Theni, 2015-01. Replace with real Sentinel-2/Landsat analysis."
